State,City,Station Name,latitude,longitude
Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208
Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208
Assam,Silchar,"Tarapur, Silchar - PCBA",24.82827,92.79525
Assam,Silchar,"Tarapur, Silchar - PCBA",24.82827,92.79525
Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184
Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184
Bihar,Munger,"Town Hall, Munger - BSPCB",25.376776,86.471523
Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11442,85.39813
Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11442,85.39813
Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11442,85.39813
Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",26.1403345,85.3650192
Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",26.1403345,85.3650192
Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",25.586562,85.043586
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",26.0881305,87.93840336
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",26.0881305,87.93840336
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27.308328,84.531742
Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",26.63086,84.90051
Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",26.63086,84.90051
Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",26.63086,84.90051
Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25.560083,87.553265
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25.560083,87.553265
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25.560083,87.553265
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",26.0881305,87.93840336
Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",25.592539,85.227158
Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",25.592539,85.227158
Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",25.610369,85.132568
Bihar,Patna,"Muradpur, Patna - BSPCB",25.619651,85.147382
Bihar,Patna,"Muradpur, Patna - BSPCB",25.619651,85.147382
Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25.251013,86.989001
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25.204762,85.51496
Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25.56752,83.966379
Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25.56752,83.966379
Bihar,Gaya,"Collectorate, Gaya - BSPCB",24.7955,84.9994
Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24.792403,84.992416
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.599486,85.113666
Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",25.366336,87.117468
Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",25.599486,85.113666
Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",25.0328,85.41948
Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",25.0328,85.41948
Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",25.0328,85.41948
Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25.859655,85.77944
Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",25.859655,85.77944
Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",24.952822,84.002396
Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",24.952822,84.002396
Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",22.12665,83.483212
Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",22.12665,83.483212
Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.1910172,83.5197009
Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",24.952822,84.002396
Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",26.2271665,84.3570427
Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",26.2271665,84.3570427
Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30.735567,76.775714
Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30.735567,76.775714
Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30.751462,76.762879
Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",21.224231,81.40835
Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC",22.08815,82.13737
Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",30.719859,76.738637
Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",30.719859,76.738637
Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",22.1910172,83.5197009
Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",21.258815,81.578979
Chhattisgarh,Korba,"Rampur, Korba - CECB",22.368195,82.746431
Delhi,Delhi,"Narela, Delhi - DPCC",28.822836,77.101981
Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515
Delhi,Delhi,"North Campus, DU, Delhi - IMD",28.6573814,77.1585447
Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255
Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255
Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255
Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006
Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.6811736,77.3025234
Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",28.6811736,77.3025234
Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.73282,77.170633
Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.73282,77.170633
Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",28.73282,77.170633
Delhi,Delhi,"Alipur, Delhi - DPCC",28.815329,77.15301
Delhi,Delhi,"Alipur, Delhi - DPCC",28.815329,77.15301
Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.647622,77.315809
Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.647622,77.315809
Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",28.60909,77.0325413
Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.570173,76.933762
Delhi,Delhi,"Najafgarh, Delhi - DPCC",28.570173,76.933762
Delhi,Delhi,"Chandni Chowk, Delhi - IITM",28.656756,77.227234
Delhi,Delhi,"DTU, Delhi - CPCB",28.7500499,77.1112615
Delhi,Delhi,"DTU, Delhi - CPCB",28.7500499,77.1112615
Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829
Delhi,Delhi,"Lodhi Road, Delhi - IITM",28.588333,77.221667
Delhi,Delhi,"Aya Nagar, Delhi - IMD",28.4706914,77.1099364
Delhi,Delhi,"Bawana, Delhi - DPCC",28.7762,77.051074
Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",28.611281,77.237738
Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",21.237755,81.705301
Delhi,Delhi,"Wazirpur, Delhi - DPCC",28.699793,77.165453
Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",23.107969,72.574648
Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.977134,72.553024
Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",22.977134,72.553024
Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",23.002657,72.591912
Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.016834,72.625775
Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.016834,72.625775
Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",23.016834,72.625775
Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",23.041137,72.456691
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",28.674045,77.131023
Delhi,Delhi,"R K Puram, Delhi - DPCC",28.563262,77.186937
Delhi,Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992
Delhi,Delhi,"Rohini, Delhi - DPCC",28.732528,77.11992
Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485
Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485
Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",23.020509,72.579261
Delhi,Delhi,"Patparganj, Delhi - DPCC",28.623763,77.287209
Delhi,Delhi,"Shadipur, Delhi - CPCB",28.6514781,77.1473105
Delhi,Delhi,"Pusa, Delhi - DPCC",28.639652,77.146275
Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23.221714,72.654328
Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",23.221714,72.654328
Gujarat,Surat,"Science Center, Surat - SMC",21.170046,72.795405
Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",20.362421,72.918013
Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",20.362421,72.918013
Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",20.362421,72.918013
Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",22.969611,72.6435
Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",22.969611,72.6435
Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944
Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944
Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",30.943887,76.801991
Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",23.80569,86.44268
Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",16.172806,75.659694
Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",16.172806,75.659694
Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",12.917348,77.622813
Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",12.917348,77.622813
Karnataka,Bidar,"Naubad, Bidar - KSPCB",17.930306,77.482194
Karnataka,Bidar,"Naubad, Bidar - KSPCB",17.930306,77.482194
Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",21.613267,73.010555
Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",21.613267,73.010555
Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",23.163798,72.677768
Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",12.9135218,77.5950804
Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",12.951913,77.539784
Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",12.938539,77.5901
Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",12.920984,77.584908
Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",23.076793,72.627874
Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",23.076793,72.627874
Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",12.990328,77.5431385
Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",23.243639,72.68994
Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",13.328028,75.797056
Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14.4758,75.9052
Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",14.4758,75.9052
Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",13.008556,76.125258
Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11.55358,76.55521
Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.428828,77.731418
Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",13.428828,77.731418
Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",13.328028,75.797056
Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12.88925,74.853
Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12.733409,77.298051
Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",12.733409,77.298051
Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",13.377516,77.099072
Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",17.321993,76.822628
Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",17.321993,76.822628
Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.336318,76.847397
Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",17.336318,76.847397
Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",12.415911,75.73505
Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",12.415911,75.73505
Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",12.88925,74.853
Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",13.008556,76.125258
Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",15.3714823,75.1160168
Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11.55358,76.55521
Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11.55358,76.55521
Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",16.7602,77.1428
Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",13.008556,76.125258
Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",23.81748678,79.446246
Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",22.9682591,76.064118
Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26.203442,78.193251
Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26.203442,78.193251
Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",16.7602,77.1428
Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",10.073232,76.302765
Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11.875,75.3732
Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11.875,75.3732
Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",22.76726,75.8871
Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",23.163174,79.973061
Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",23.163174,79.973061
Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",23.163174,79.973061
Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",23.264759,77.381568
Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",23.210494,77.425409
Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",23.210494,77.425409
Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",23.233584,77.400574
Madhya Pradesh,Indore,"Residency Area, Indore - IMC",22.7084,75.8815
Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",22.76726,75.8871
Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",26.203442,78.193251
Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",26.259242,78.216432
Madhya Pradesh,Indore,"Airport Area, Indore - IMC",22.7289,75.8076
Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",22.431,75.5213
Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",8.5637,76.8865
Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",8.5637,76.8865
Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",10.5324,76.2159
Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",10.5324,76.2159
Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",24.10897,82.64558
Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",19.10122,74.73339
Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20.719516,77.000253
Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20.719516,77.000253
Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20.719516,77.000253
Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",20.719516,77.000253
Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.309073,73.057223
Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",19.309073,73.057223
Maharashtra,Boisar,"Khaira, Boisar - MPCB",19.786089,72.757971
Maharashtra,Boisar,"Khaira, Boisar - MPCB",19.786089,72.757971
Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",19.9629,79.298714
Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",20.9402359,77.7895248
Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",19.87562,75.38731
Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",19.8389439,75.244448
Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238
Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",22.624758,75.675238
Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",23.331731,75.045981
Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",23.163174,79.973061
Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.142888,79.916147
Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.142888,79.916147
Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",23.142888,79.916147
Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",23.50016,80.23284
Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",24.2613009,80.7231783
Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",19.16485,73.23409
Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",19.0243902,73.0406721
Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",23.8640158,78.80289321
Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",23.218135,79.95777
Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",19.854616,75.905894
Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",19.854616,75.905894
Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",19.25292,73.142019
Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",19.25292,73.142019
Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",19.9775302,79.2337086
Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.918946,74.776388
Maharashtra,Dhule,"Deopur, Dhule - MPCB",20.918946,74.776388
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",19.053536,72.84643
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",19.053536,72.84643
Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",19.065931,72.862131
Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",16.7143745,74.2426398
Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",18.39963,76.57452
Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",21.001264,75.565602
Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",19.854616,75.905894
Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",19.192056,72.9585188
Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",16.6870449,74.2505872
Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923
Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",19.296481,72.840923
Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",18.1023399,73.4783687
Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",19.23241,72.86895
Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19.2243333,72.8658113
Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",19.2243333,72.8658113
Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",19.11074,72.86084
Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",19.0364585,72.8954371
Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",19.0364585,72.8954371
Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.10078,72.87462
Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.10078,72.87462
Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.10078,72.87462
Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",18.91,72.82
Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",19.083694,72.920967
Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",19.215859,72.831718
Assam,Guwahati,"IITG, Guwahati - PCBA",26.2028636,91.70046436
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544
Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",26.10887,91.589544
Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194
Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194
Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194
Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",26.1875,91.744194
Assam,Guwahati,"Railway Colony, Guwahati - PCBA",26.181742,91.78063
Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",16.554731,80.64911
Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3
Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3
Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",17.72,83.3
Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",26.071318,91.87488
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574
Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",26.146529,87.454184
Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264
Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264
Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449
Assam,Nagaon,"Christianpatty, Nagaon - PCBA",26.349082,92.68449
Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",26.446912,91.439057
Bihar,Arrah,"New DM Office, Arrah - BSPCB",25.5626095,84.663264
Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",24.75746,84.366208
Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889
Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",14.465052,78.824187
Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",13.67,79.35
Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",13.615387,79.40923
Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889
Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",13.20488,79.097889
Andhra Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB",16.509717,80.612222
Assam,Sivasagar,"Girls College, Sivasagar - PCBA",26.987634,94.636574
Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",25.560083,87.553265
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",26.0881305,87.93840336
Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",26.0881305,87.93840336
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27.308328,84.531742
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27.308328,84.531742
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27.308328,84.531742
Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",27.308328,84.531742
Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",26.63086,84.90051
Bihar,Munger,"Town Hall, Munger - BSPCB",25.376776,86.471523
Bihar,Munger,"Town Hall, Munger - BSPCB",25.376776,86.471523
Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11442,85.39813
Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",26.11442,85.39813
Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",26.1403345,85.3650192
Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24.792403,84.992416
Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24.792403,84.992416
Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348
Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",24.762518,84.982348
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",25.697189,85.2459
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",25.697189,85.2459
Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",25.697189,85.2459
Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",26.1209,85.3647
Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",25.586562,85.043586
Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",25.586562,85.043586
Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",25.592539,85.227158
Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",25.592539,85.227158
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25.204762,85.51496
Bihar,Buxar,"Charitra Van, Buxar - BSPCB",25.56752,83.966379
Bihar,Gaya,"Collectorate, Gaya - BSPCB",24.7955,84.9994
Bihar,Gaya,"Kareemganj, Gaya - BSPCB",24.792403,84.992416
Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",25.251013,86.989001
Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",25.265194,87.012947
Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",25.204762,85.51496
Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26.80365,84.51954
Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26.80365,84.51954
Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",26.80365,84.51954
Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",25.42742023,86.13886079
Bihar,Patna,"Samanpura, Patna - BSPCB",25.596727,85.085624
Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",30.751462,76.762879
